"PolNum";"CalYear";"Gender";"Type";"Category";"Occupation";"Age";"Group1";"Bonus";"Poldur";"Value";"Adind";"SubGroup2";"Group2";"Density"
"255";200326034;2011;"Male";"C";"Medium";"Employed";18;3;0;2;29120;1;"S8";"S";17.11532415
"256";200326035;2011;"Female";"A";"Small";"Housewife";31;8;120;15;1710;1;"M8";"M";128.5434648
"257";200326036;2011;"Female";"D";"Medium";"Unemployed";35;13;20;1;9190;0;"M20";"M";148.9956325
"258";200326037;2011;"Female";"E";"Small";"Employed";57;2;-40;8;18665;1;"M13";"M";184.4785165
"259";200326038;2011;"Male";"C";"Medium";"Housewife";29;3;-50;2;21920;0;"L91";"L";63.5211087
"260";200326040;2011;"Female";"C";"Large";"Retired";72;9;-50;12;18000;1;"O3";"O";32.6541392
"261";200326041;2011;"Male";"D";"Large";"Retired";65;11;-50;7;2340;1;"L91";"L";63.5211087
"262";200326042;2011;"Male";"A";"Medium";"Employed";28;4;-10;4;8185;0;"L124";"L";64.09908451
"263";200326044;2011;"Male";"B";"Medium";"Self-employed";43;6;40;11;16135;0;"M20";"M";148.9956325
"264";200326045;2011;"Male";"D";"Small";"Employed";52;14;-50;3;17300;1;"M7";"M";178.2443114
"265";200326046;2011;"Female";"A";"Large";"Employed";31;18;80;0;9860;0;"L63";"L";67.42478707
"266";200326047;2011;"Female";"B";"Large";"Housewife";39;12;110;0;5320;0;"L89";"L";64.12305444
"267";200326048;2011;"Female";"A";"Small";"Housewife";28;12;-30;5;19440;0;"S31";"S";27.87209298
"268";200326049;2011;"Male";"D";"Medium";"Self-employed";24;10;-50;8;1440;0;"Q34";"Q";212.4247054
"269";200326050;2011;"Female";"B";"Large";"Self-employed";29;9;-50;1;14420;0;"U8";"U";125.1320458
"270";200326051;2011;"Male";"E";"Large";"Retired";49;9;30;2;8585;1;"O20";"O";26.55546013
"271";200326052;2011;"Female";"C";"Large";"Retired";61;12;-40;12;27320;1;"Q21";"Q";201.3918071
"272";200326053;2011;"Female";"B";"Medium";"Employed";33;17;-50;12;23275;1;"T25";"T";28.51184808
"273";200326057;2011;"Female";"A";"Large";"Retired";63;16;-10;10;6415;1;"L1";"L";48.3306937
"274";200326058;2011;"Male";"C";"Large";"Retired";73;20;-50;11;10090;1;"Q24";"Q";222.735365
"275";200326059;2011;"Female";"C";"Medium";"Employed";19;8;20;0;7990;0;"L20";"L";69.88926519
"276";200326060;2011;"Male";"D";"Medium";"Housewife";25;6;100;11;19915;1;"R23";"R";282.3344767
"277";200326062;2011;"Male";"B";"Large";"Housewife";58;6;-40;5;4315;1;"Q35";"Q";148.4018477
"278";200326063;2011;"Male";"A";"Small";"Employed";37;4;-20;12;28765;1;"S29";"S";27.01981982
"279";200326064;2011;"Male";"B";"Small";"Employed";56;14;-30;3;8540;0;"M1";"M";107.8170529
"280";200326065;2011;"Female";"A";"Medium";"Unemployed";40;14;-30;2;11655;1;"R2";"R";145.223003
"281";200326066;2011;"Male";"E";"Medium";"Employed";25;19;60;6;24660;1;"L118";"L";28.49395606
"282";200326067;2011;"Male";"B";"Large";"Unemployed";23;12;0;6;8080;0;"U5";"U";46.84863153
"283";200326068;2011;"Male";"A";"Small";"Employed";23;11;-10;8;20645;1;"N25";"N";25.83086908
"284";200326069;2011;"Male";"A";"Medium";"Housewife";58;16;-30;0;15865;1;"U8";"U";125.1320458
"285";200326070;2011;"Male";"D";"Small";"Unemployed";21;10;-20;0;8485;1;"T1";"T";28.96459267
"286";200326071;2011;"Female";"A";"Large";"Housewife";42;16;60;1;28680;1;"L24";"L";63.50810856
"287";200326072;2011;"Male";"A";"Small";"Unemployed";27;10;-30;4;20430;1;"N6";"N";93.38235115
"288";200326073;2011;"Female";"D";"Large";"Self-employed";34;11;120;14;25095;1;"L129";"L";57.41329485
"289";200326074;2011;"Female";"B";"Small";"Employed";37;8;150;14;9650;1;"Q2";"Q";123.0199289
"290";200326075;2011;"Male";"C";"Small";"Self-employed";35;7;50;0;28400;1;"L50";"L";84.06770437
"291";200326076;2011;"Male";"D";"Large";"Unemployed";55;7;-30;1;25365;1;"L106";"L";76.89987008
"292";200326077;2011;"Male";"B";"Large";"Retired";47;13;-30;8;35830;1;"L103";"L";84.00797156
"293";200326078;2011;"Female";"A";"Small";"Employed";26;18;20;2;29755;0;"S12";"S";15.8925395
"294";200326079;2011;"Male";"B";"Large";"Housewife";32;18;-40;2;21250;1;"R4";"R";185.8513852
"295";200326080;2011;"Female";"B";"Large";"Unemployed";37;16;-50;7;25545;1;"M6";"M";103.4727356
"296";200326081;2011;"Male";"D";"Large";"Housewife";32;7;-30;0;25405;1;"S26";"S";30.18943347
"297";200326082;2011;"Male";"C";"Medium";"Housewife";60;16;-40;2;32350;1;"T12";"T";24.81697854
"298";200326083;2011;"Male";"A";"Small";"Housewife";31;13;40;3;1675;1;"M21";"M";102.818883
"299";200326084;2011;"Female";"B";"Medium";"Self-employed";34;12;-50;15;11660;0;"L85";"L";61.51657295
"300";200326085;2011;"Male";"C";"Small";"Employed";25;15;-10;5;42985;0;"P4";"P";19.2833619
"301";200326087;2011;"Male";"B";"Medium";"Unemployed";30;4;40;4;9095;1;"U17";"U";123.969842
"302";200326089;2011;"Male";"C";"Medium";"Housewife";31;12;-50;10;11495;0;"Q14";"Q";160.3435748
"303";200326091;2011;"Female";"E";"Medium";"Retired";63;18;150;1;27400;1;"N14";"N";59.92134979
"304";200326094;2011;"Male";"A";"Large";"Self-employed";30;15;-40;7;23470;0;"S26";"S";30.18943347
"305";200326095;2011;"Female";"A";"Medium";"Self-employed";24;2;-30;0;4235;0;"R35";"R";223.3085718
"306";200326096;2011;"Female";"A";"Large";"Unemployed";57;11;20;11;6955;1;"R15";"R";270.7883545
"307";200326097;2011;"Male";"A";"Large";"Retired";50;4;-40;2;5985;1;"R8";"R";253.6198858
"308";200326098;2011;"Male";"A";"Large";"Housewife";45;14;90;10;8340;1;"Q43";"Q";182.367931
"309";200326100;2011;"Male";"A";"Small";"Employed";19;14;60;4;25040;0;"Q36";"Q";206.2302755
"310";200326101;2011;"Male";"B";"Medium";"Self-employed";75;17;-50;13;17005;1;"T6";"T";32.4149606
"311";200326102;2011;"Male";"C";"Large";"Self-employed";26;15;-30;7;26090;0;"Q34";"Q";212.4247054
"312";200326103;2011;"Male";"D";"Large";"Employed";54;15;-10;12;17840;1;"L94";"L";84.22903844
"313";200326104;2011;"Male";"D";"Small";"Employed";54;17;10;3;22245;1;"O33";"O";27.68609024
"314";200326106;2011;"Female";"C";"Large";"Unemployed";36;9;0;3;8740;1;"O2";"O";32.9239514
"315";200326107;2011;"Male";"A";"Medium";"Retired";73;3;-50;11;16790;1;"S28";"S";20.55791809
"316";200326110;2011;"Male";"D";"Large";"Unemployed";60;10;-50;2;17835;1;"L116";"L";100.3048589
"317";200326111;2011;"Male";"A";"Medium";"Employed";37;7;-40;15;5345;1;"P24";"P";31.91620696
"318";200326112;2011;"Female";"A";"Small";"Self-employed";51;18;-40;5;15745;0;"Q30";"Q";222.2151274
"319";200326113;2011;"Male";"B";"Large";"Housewife";34;8;110;0;7400;0;"T14";"T";20.85122582
"320";200326114;2011;"Male";"C";"Medium";"Housewife";47;7;-30;0;26745;1;"R42";"R";245.331155
"321";200326117;2011;"Female";"E";"Small";"Self-employed";28;8;10;2;17315;0;"N20";"N";93.11048718
"322";200326118;2011;"Male";"C";"Medium";"Self-employed";39;13;-40;15;4920;0;"L126";"L";64.30270938
"323";200326119;2011;"Female";"C";"Medium";"Employed";23;5;130;5;7475;1;"P3";"P";34.88186234
"324";200326120;2011;"Male";"A";"Medium";"Employed";37;7;-30;11;5650;0;"U17";"U";123.969842
"325";200326122;2011;"Female";"D";"Large";"Housewife";45;12;-50;12;17850;0;"M11";"M";156.1042255
"326";200326124;2011;"Male";"B";"Large";"Self-employed";39;14;120;7;12590;1;"L108";"L";58.73427627
"327";200326125;2011;"Female";"C";"Medium";"Unemployed";30;20;-10;8;24235;1;"L124";"L";64.09908451
"328";200326126;2011;"Female";"B";"Medium";"Self-employed";22;11;-20;0;44230;0;"N15";"N";113.2248348
"329";200326127;2011;"Female";"C";"Medium";"Unemployed";21;12;-10;9;6200;0;"L122";"L";66.11361207
"330";200326128;2011;"Male";"D";"Large";"Employed";25;14;100;10;16275;1;"M19";"M";183.8950396
"331";200326129;2011;"Female";"D";"Medium";"Self-employed";51;13;-40;12;9820;0;"P7";"P";25.62227499
"332";200326130;2011;"Female";"F";"Large";"Employed";46;11;-30;1;11550;1;"L27";"L";58.81986821
"333";200326131;2011;"Male";"D";"Large";"Employed";29;12;130;7;16025;0;"L118";"L";28.49395606
"334";200326133;2011;"Male";"A";"Small";"Housewife";38;17;-50;8;12945;1;"P21";"P";37.76157765
"335";200326134;2011;"Female";"B";"Large";"Self-employed";38;11;130;9;23715;0;"Q30";"Q";222.2151274
"336";200326135;2011;"Male";"D";"Medium";"Employed";25;6;20;0;8720;0;"Q62";"Q";91.45292269
"337";200326136;2011;"Female";"B";"Large";"Self-employed";53;20;-50;0;27560;0;"L98";"L";106.5803023
"338";200326137;2011;"Male";"B";"Small";"Unemployed";30;14;-20;4;15595;1;"Q37";"Q";148.5612071
"339";200326138;2011;"Male";"A";"Small";"Retired";69;19;-30;3;21205;0;"L100";"L";60.86038525
"340";200326140;2011;"Male";"A";"Small";"Self-employed";18;13;0;4;23995;0;"R49";"R";208.8164363
"341";200326142;2011;"Male";"E";"Medium";"Employed";28;3;-30;13;9920;0;"T7";"T";27.50305391
"342";200326143;2011;"Female";"C";"Medium";"Self-employed";46;17;10;11;27765;1;"L83";"L";69.72819603
"343";200326144;2011;"Male";"C";"Small";"Self-employed";41;13;10;0;7555;0;"Q64";"Q";132.7922667
"344";200326145;2011;"Female";"D";"Small";"Housewife";59;14;-50;4;4355;0;"L17";"L";61.30612555
"345";200326146;2011;"Male";"A";"Medium";"Retired";61;20;40;2;18390;0;"L112";"L";66.06668352
"346";200326148;2011;"Male";"B";"Large";"Retired";65;7;-30;12;13370;1;"L136";"L";38.06772
"347";200326149;2011;"Male";"B";"Medium";"Self-employed";39;14;0;2;18825;0;"O13";"O";31.06929242
"348";200326150;2011;"Male";"C";"Medium";"Employed";32;12;-40;9;3720;1;"O13";"O";31.06929242
"349";200326151;2011;"Female";"A";"Medium";"Employed";33;9;30;12;1505;1;"L73";"L";68.85387998
"350";200326154;2011;"Male";"B";"Medium";"Employed";37;11;-50;2;24140;1;"Q50";"Q";139.2056697
"351";200326155;2011;"Male";"A";"Medium";"Employed";24;13;-50;1;12260;0;"Q56";"Q";114.1467007
"352";200326157;2011;"Female";"A";"Small";"Unemployed";19;8;-10;4;30815;0;"M14";"M";222.6929824
"353";200326158;2011;"Female";"E";"Medium";"Employed";29;12;30;2;27310;1;"O3";"O";32.6541392
"354";200326159;2011;"Male";"C";"Medium";"Employed";57;5;-50;5;6455;1;"N18";"N";103.2132915
"355";200326160;2011;"Male";"A";"Large";"Unemployed";41;4;-50;1;6905;1;"L39";"L";68.9093508
"356";200326161;2011;"Female";"A";"Large";"Retired";65;20;-40;2;28435;1;"N21";"N";71.18027901
"357";200326162;2011;"Female";"A";"Small";"Housewife";18;17;0;3;24595;0;"U3";"U";94.65751646
"358";200326163;2011;"Female";"A";"Medium";"Employed";36;7;90;3;28685;1;"Q40";"Q";189.9730181
"359";200326165;2011;"Female";"D";"Large";"Housewife";36;8;120;5;13785;0;"M21";"M";102.818883
"360";200326166;2011;"Female";"C";"Medium";"Self-employed";25;7;150;5;2845;1;"S21";"S";14.37714238
"361";200326169;2011;"Female";"C";"Large";"Retired";47;8;-40;3;4435;1;"L83";"L";69.72819603
"362";200326171;2011;"Female";"B";"Medium";"Unemployed";27;12;-30;12;11105;1;"M13";"M";184.4785165
"363";200326172;2011;"Female";"B";"Small";"Employed";38;10;40;0;7355;0;"Q30";"Q";222.2151274
"364";200326173;2011;"Female";"B";"Small";"Self-employed";23;15;40;4;27435;0;"T11";"T";28.61559614
"365";200326174;2011;"Female";"A";"Medium";"Self-employed";36;5;-30;7;8450;1;"L52";"L";73.25249905
"366";200326176;2011;"Male";"A";"Medium";"Housewife";42;3;-30;4;6805;1;"Q14";"Q";160.3435748
"367";200326177;2011;"Female";"A";"Medium";"Employed";40;16;80;1;24810;0;"Q56";"Q";114.1467007
"368";200326178;2011;"Male";"A";"Medium";"Employed";37;14;-30;1;19900;1;"M9";"M";156.6298557
"369";200326179;2011;"Female";"D";"Large";"Housewife";62;6;-10;1;24235;0;"L85";"L";61.51657295
"370";200326182;2011;"Male";"D";"Medium";"Employed";36;9;80;11;42455;1;"R37";"R";276.9454965
"371";200326183;2011;"Female";"A";"Small";"Employed";25;9;-30;0;22265;0;"T34";"T";30.41139927
"372";200326184;2011;"Male";"B";"Small";"Housewife";54;17;-40;15;9800;0;"S28";"S";20.55791809
"373";200326186;2011;"Male";"F";"Small";"Self-employed";50;14;-30;4;19270;1;"R26";"R";295.7970919
"374";200326187;2011;"Female";"A";"Small";"Unemployed";22;4;-20;12;9065;1;"N14";"N";59.92134979
"375";200326188;2011;"Male";"A";"Medium";"Employed";53;10;130;2;9995;1;"S7";"S";32.57069103
"376";200326189;2011;"Male";"C";"Large";"Employed";41;10;90;0;8990;0;"N20";"N";93.11048718
"377";200326190;2011;"Male";"B";"Large";"Unemployed";28;11;-30;6;25295;1;"Q40";"Q";189.9730181
"378";200326191;2011;"Male";"C";"Large";"Housewife";42;13;-50;5;25280;1;"R22";"R";270.4632326
"379";200326192;2011;"Male";"A";"Small";"Housewife";36;10;-20;1;3750;0;"R14";"R";275.0923407
"380";200326194;2011;"Female";"B";"Small";"Retired";51;13;-40;9;13705;1;"L55";"L";91.55064058
"381";200326195;2011;"Female";"A";"Large";"Employed";51;15;-40;0;47805;0;"Q15";"Q";147.9690558
"382";200326196;2011;"Male";"C";"Large";"Unemployed";27;15;-20;5;49770;1;"M18";"M";99.28308074
"383";200326197;2011;"Female";"E";"Large";"Housewife";24;14;40;15;12310;0;"N4";"N";109.6318854
"384";200326198;2011;"Female";"A";"Medium";"Housewife";72;7;-30;10;17595;1;"P34";"P";47.5930722
"385";200326199;2011;"Male";"E";"Medium";"Housewife";31;4;0;5;7750;1;"S39";"S";23.58652635
"386";200326200;2011;"Female";"A";"Medium";"Unemployed";31;10;30;0;5495;1;"R1";"R";222.711392
"387";200326202;2011;"Female";"B";"Medium";"Self-employed";52;7;-50;4;10255;1;"L35";"L";61.69063654
"388";200326203;2011;"Female";"D";"Medium";"Housewife";24;13;10;0;14680;0;"L41";"L";70.87357842
"389";200326204;2011;"Male";"B";"Large";"Retired";67;18;-40;2;28510;1;"Q47";"Q";208.6667182
"390";200326205;2011;"Male";"E";"Medium";"Employed";18;6;0;1;9185;0;"U14";"U";123.0152076
"391";200326206;2011;"Male";"B";"Medium";"Retired";67;12;-40;6;11440;1;"L127";"L";66.65715225
"392";200326207;2011;"Male";"D";"Large";"Self-employed";41;10;-30;10;11085;1;"L110";"L";83.90453994
"393";200326209;2011;"Male";"E";"Large";"Self-employed";74;15;-40;3;11005;1;"L46";"L";72.01288299
"394";200326210;2011;"Female";"B";"Large";"Unemployed";32;9;150;15;7020;0;"N22";"N";100.833778
"395";200326212;2011;"Female";"A";"Large";"Self-employed";39;10;-50;7;15635;1;"L126";"L";64.30270938
"396";200326213;2011;"Male";"A";"Medium";"Unemployed";43;1;-50;1;9490;0;"L24";"L";63.50810856
"397";200326214;2011;"Female";"D";"Medium";"Unemployed";24;17;0;4;29775;1;"M1";"M";107.8170529
"398";200326215;2011;"Male";"E";"Medium";"Retired";69;10;-50;2;18840;1;"M4";"M";190.0515645
"399";200326216;2011;"Female";"C";"Large";"Self-employed";43;7;50;0;8385;0;"N17";"N";137.8151761
"400";200326220;2011;"Male";"B";"Medium";"Unemployed";26;6;50;0;5315;1;"L99";"L";100.9312267
"401";200326221;2011;"Male";"F";"Large";"Self-employed";47;18;-30;7;47485;0;"L11";"L";37.45585227
"402";200326222;2011;"Female";"B";"Medium";"Employed";41;18;-50;14;20145;0;"O19";"O";32.04149695
"403";200326223;2011;"Female";"E";"Small";"Unemployed";41;12;-30;15;3810;0;"Q66";"Q";99.43621052
"404";200326224;2011;"Male";"D";"Medium";"Self-employed";37;18;-10;6;20310;1;"R3";"R";200.6565503
"405";200326225;2011;"Male";"D";"Small";"Unemployed";23;7;60;2;9635;0;"Q23";"Q";205.4307964
"406";200326226;2011;"Male";"D";"Large";"Employed";39;13;130;1;9685;0;"L49";"L";69.70102973
"407";200326227;2011;"Male";"A";"Medium";"Housewife";52;15;0;9;6700;1;"R11";"R";259.0040603
"408";200326228;2011;"Female";"A";"Medium";"Self-employed";27;18;20;2;26580;1;"R13";"R";248.5121203
"409";200326229;2011;"Male";"E";"Large";"Retired";67;15;150;11;12735;1;"T12";"T";24.81697854
"410";200326230;2011;"Male";"A";"Medium";"Retired";48;5;-30;15;23550;1;"Q65";"Q";77.73738533
"411";200326231;2011;"Female";"C";"Small";"Employed";28;12;-50;0;33940;1;"L25";"L";61.11231366
"412";200326235;2011;"Male";"B";"Medium";"Self-employed";37;9;50;8;29480;1;"R32";"R";232.9029787
"413";200326237;2011;"Male";"C";"Large";"Retired";62;9;-40;12;37210;1;"Q56";"Q";114.1467007
"414";200326238;2011;"Male";"A";"Large";"Self-employed";44;7;-40;7;17215;1;"Q20";"Q";181.4165594
"415";200326239;2011;"Female";"B";"Small";"Housewife";56;16;0;5;9810;0;"M5";"M";162.666477
"416";200326240;2011;"Female";"A";"Small";"Housewife";40;8;-30;0;8605;0;"L74";"L";62.73514095
"417";200326241;2011;"Male";"C";"Medium";"Employed";28;3;-50;5;5780;0;"U13";"U";112.8034383
"418";200326242;2011;"Female";"B";"Large";"Housewife";57;8;-40;10;13130;1;"U17";"U";123.969842
"419";200326243;2011;"Male";"B";"Medium";"Housewife";44;1;110;7;14295;1;"Q16";"Q";207.1446249
"420";200326246;2011;"Female";"C";"Medium";"Self-employed";32;15;100;0;5600;0;"O5";"O";31.49128874
"421";200326248;2011;"Male";"C";"Small";"Self-employed";37;9;-10;9;3110;0;"N9";"N";118.8510133
"422";200326249;2011;"Male";"B";"Small";"Employed";18;15;0;5;5855;0;"T4";"T";23.97168003
"423";200326250;2011;"Male";"F";"Medium";"Employed";33;12;-30;3;8585;0;"R36";"R";276.3355652
"424";200326251;2011;"Male";"C";"Medium";"Employed";40;11;20;3;11345;1;"N24";"N";26.14074792
"425";200326252;2011;"Male";"C";"Medium";"Employed";52;13;-30;4;9640;0;"N22";"N";100.833778
"426";200326253;2011;"Female";"B";"Small";"Unemployed";25;13;40;0;22335;0;"T32";"T";19.81848038
"427";200326254;2011;"Male";"D";"Medium";"Employed";47;17;-50;0;21435;0;"N6";"N";93.38235115
"428";200326256;2011;"Female";"D";"Large";"Retired";74;10;-50;9;8760;1;"L84";"L";129.6779531
"429";200326259;2011;"Male";"C";"Small";"Self-employed";44;8;-50;1;23330;1;"T5";"T";31.05763979
"430";200326263;2011;"Male";"A";"Medium";"Self-employed";33;10;-40;4;20065;1;"N23";"N";77.49504574
"431";200326264;2011;"Female";"B";"Medium";"Employed";33;17;20;1;48580;1;"L126";"L";64.30270938
"432";200326265;2011;"Female";"A";"Medium";"Housewife";28;12;-50;9;12810;1;"U13";"U";112.8034383
"433";200326266;2011;"Male";"B";"Small";"Employed";53;8;-40;4;9850;0;"L11";"L";37.45585227
"434";200326267;2011;"Female";"E";"Medium";"Self-employed";49;13;-40;3;29885;1;"L9";"L";51.09148195
"435";200326269;2011;"Female";"B";"Large";"Self-employed";38;20;130;0;7380;0;"S26";"S";30.18943347
"436";200326271;2011;"Male";"A";"Large";"Retired";67;9;-50;13;4665;0;"P1";"P";22.75483466
"437";200326276;2011;"Male";"B";"Medium";"Self-employed";33;12;30;11;8410;1;"S7";"S";32.57069103
"438";200326277;2011;"Female";"D";"Medium";"Housewife";27;7;-20;3;27520;0;"T33";"T";25.7140109
"439";200326279;2011;"Male";"B";"Medium";"Self-employed";39;6;120;14;5890;0;"U19";"U";61.79475865
"440";200326280;2011;"Female";"A";"Small";"Employed";23;9;140;14;11340;1;"N24";"N";26.14074792
"441";200326281;2011;"Male";"E";"Medium";"Housewife";74;11;-40;14;6005;1;"R9";"R";251.432848
"442";200326282;2011;"Female";"D";"Small";"Employed";18;6;0;3;9665;0;"L87";"L";87.83581964
"443";200326283;2011;"Male";"B";"Small";"Unemployed";30;18;-40;2;16360;1;"M12";"M";216.4916013
"444";200326285;2011;"Male";"C";"Small";"Self-employed";37;13;-30;4;8735;1;"S35";"S";19.2164848
"445";200326286;2011;"Female";"C";"Large";"Self-employed";49;17;-40;2;19920;1;"L127";"L";66.65715225
"446";200326287;2011;"Male";"D";"Small";"Unemployed";49;8;-40;9;8265;0;"L36";"L";58.59040352
"447";200326289;2011;"Female";"A";"Medium";"Employed";18;8;0;15;6595;0;"S38";"S";19.41025076
"448";200326290;2011;"Female";"E";"Large";"Retired";47;20;-50;15;40620;0;"U16";"U";91.54176264
"449";200326291;2011;"Male";"D";"Medium";"Employed";40;13;120;2;19760;0;"L87";"L";87.83581964
"450";200326292;2011;"Female";"D";"Large";"Housewife";72;8;-30;4;3860;1;"L41";"L";70.87357842
"451";200326293;2011;"Female";"A";"Medium";"Employed";33;6;-50;2;6150;0;"O7";"O";31.48099884
"452";200326294;2011;"Male";"C";"Large";"Self-employed";52;12;-50;3;28420;1;"Q46";"Q";174.6445246
"453";200326295;2011;"Female";"A";"Medium";"Employed";35;11;-50;3;4415;1;"R34";"R";276.9950185
"454";200326296;2011;"Female";"D";"Small";"Self-employed";33;11;-40;0;23775;1;"R44";"R";237.4189585
"455";200326297;2011;"Male";"D";"Large";"Self-employed";55;10;50;2;22840;0;"P18";"P";23.6720664
"456";200326298;2011;"Male";"A";"Large";"Housewife";41;6;-50;6;23370;1;"L49";"L";69.70102973
"457";200326300;2011;"Male";"D";"Large";"Retired";67;3;-50;13;6865;0;"L77";"L";71.51212062
"458";200326301;2011;"Male";"A";"Small";"Unemployed";18;11;0;1;6820;0;"M9";"M";156.6298557
"459";200326303;2011;"Male";"D";"Small";"Employed";19;5;0;6;9680;0;"L69";"L";81.90993935
"460";200326304;2011;"Female";"A";"Medium";"Housewife";40;13;-50;1;9435;0;"Q29";"Q";239.4551701
"461";200326305;2011;"Male";"B";"Small";"Retired";51;16;-30;4;24260;1;"O5";"O";31.49128874
"462";200326306;2011;"Male";"D";"Medium";"Employed";21;14;30;0;11050;0;"Q66";"Q";99.43621052
"463";200326307;2011;"Male";"D";"Medium";"Unemployed";40;10;90;7;21745;0;"T33";"T";25.7140109
"464";200326308;2011;"Female";"F";"Small";"Housewife";27;11;30;15;19490;1;"Q10";"Q";169.7885554
"465";200326309;2011;"Female";"A";"Medium";"Employed";37;18;-30;4;27980;1;"L132";"L";51.32331561
"466";200326310;2011;"Male";"D";"Medium";"Unemployed";20;19;-10;1;30795;0;"L112";"L";66.06668352
"467";200326311;2011;"Male";"C";"Small";"Self-employed";21;13;20;6;13055;0;"M11";"M";156.1042255
"468";200326312;2011;"Female";"A";"Large";"Housewife";44;10;-50;3;8010;1;"L14";"L";71.78834285
"469";200326313;2011;"Female";"D";"Large";"Self-employed";52;11;-30;13;6710;0;"L38";"L";48.57528403
"470";200326315;2011;"Male";"A";"Medium";"Retired";55;13;-30;0;8225;0;"L57";"L";44.92088199
"471";200326317;2011;"Male";"A";"Medium";"Self-employed";51;7;-50;10;8230;1;"U1";"U";33.29429778
"472";200326318;2011;"Male";"C";"Small";"Employed";31;9;120;3;45130;0;"N12";"N";133.2886429
"473";200326319;2011;"Female";"A";"Small";"Employed";37;10;-50;10;6865;0;"S14";"S";25.91743539
"474";200326320;2011;"Male";"D";"Small";"Unemployed";29;13;-10;15;4535;0;"O19";"O";32.04149695
"475";200326322;2011;"Male";"B";"Large";"Housewife";50;20;-30;1;22625;1;"R32";"R";232.9029787
"476";200326323;2011;"Male";"B";"Medium";"Retired";60;8;10;10;35435;1;"R31";"R";285.6217445
